cd_cvm,ano,conceito,valor_esperado,tolerancia_rel,status,razao_social,fonte_tipo,fonte_url,data_verificacao,observacao
020532,2024,ativo_total,1238797000000,0.001,TRAVA,BCO SANTANDER (BRASIL) S.A.,site_fundamentalista,https://stockanalysis.com/quote/bvmf/SANB11/financials/balance-sheet/,2026-09-06,"Total Assets (FY 2024): ""1,238,797"" millions BRL (fiscal year ending December 31, 2024)"
020532,2024,lucro_liquido,13872000000,0.001,DIVERGENCIA_FONTE,BCO SANTANDER (BRASIL) S.A.,release_da_empresa,https://news.google.com/rss/search?q=Santander+Brasil+lucro+l%C3%ADquido+2024&hl=pt-BR&gl=BR&ceid=BR:pt-419,2026-09-06,"base_ou_safra_diferente | ""Santander Brasil registra lucro de R$ 13,872 bilhoes em 2024 e rentabilidade atinge 17,6%"" - manchete do release, publisher santanderimprensa.com.br (lida via feed Google News; o "
020532,2024,lucro_liquido_controladores,13366000000,0.001,TRAVA,BCO SANTANDER (BRASIL) S.A.,site_fundamentalista,https://stockanalysis.com/quote/bvmf/SANB11/financials/,2026-09-06,"Fiscal Year 2024 (ended December 31, 2024) - Revenue: 47,185 million BRL; Net Income: 13,366 million BRL"
020532,2024,patrimonio_liquido,119827132000,0.001,TRAVA,BCO SANTANDER (BRASIL) S.A.,site_fundamentalista,https://stockanalysis.com/quote/bvmf/SANB11/financials/balance-sheet/,2026-09-06,"Shareholders' Equity (FY 2024): ""119,827"" millions BRL; Minority Interest (FY 2024): ""335.45"" millions BRL - all figures in millions of Brazilian Real"
020532,2024,receita_liquida,47185000000,0.001,DEFEITO_ABERTO,BCO SANTANDER (BRASIL) S.A.,site_fundamentalista,https://stockanalysis.com/quote/bvmf/SANB11/financials/,2026-09-06,"cobertura_receita_financeira | Fiscal Year 2024 (ended December 31, 2024) - Revenue: 47,185 million BRL"
020575,2024,ativo_total,251936000000,0.001,TRAVA,JBS S.A.,release_da_empresa,https://static.poder360.com.br/2025/03/JBS-release-resultados-4t-2024.pdf,2026-09-06,BALANCO PATRIMONIAL (Em milhoes de reais) — Consolidado — TOTAL DO PASSIVO E PATRIMONIO LIQUIDO 31/12/24: 251.936 | 31/12/23: 206.132 (pag. 21)
020575,2024,lucro_liquido,10704000000,0.001,TRAVA,JBS S.A.,release_da_empresa,https://static.poder360.com.br/2025/03/JBS-release-resultados-4t-2024.pdf,2026-09-06,LUCRO LIQUIDO (PREJUIZO) — 2024: 10.704 | 2023: (729) ... ATRIBUIDO A: Participacao dos controladores 9.616 / Participacao dos nao controladores 1.088 / 10.704 (Em milhoes de reais
020575,2024,lucro_liquido_controladores,9616000000,0.001,TRAVA,JBS S.A.,release_da_empresa,https://static.poder360.com.br/2025/03/JBS-release-resultados-4t-2024.pdf,2026-09-06,"ATRIBUIDO A: Participacao dos controladores — 2024: 9.616 | 2023: (1.061) (Em milhoes de reais, Consolidado — pag. 22). Confirmado tambem por noticia: 'registrou lucro liquido de R"
020575,2024,patrimonio_liquido,50370000000,0.001,TRAVA,JBS S.A.,release_da_empresa,https://static.poder360.com.br/2025/03/JBS-release-resultados-4t-2024.pdf,2026-09-06,BALANCO PATRIMONIAL (Em milhoes de reais) — Consolidado — Patrimonio Liquido 31/12/24: Atribuido a participacao dos controladores 44.781 | Participacao dos nao controladores 5.590 
020575,2024,receita_liquida,416952000000,0.001,TRAVA,JBS S.A.,release_da_empresa,https://static.poder360.com.br/2025/03/JBS-release-resultados-4t-2024.pdf,2026-09-06,DEMONSTRACAO DO RESULTADO — Demonstracoes do resultado para os anos 2024 e 2023 — (Em milhoes de reais) — Consolidado — 2024: RECEITA LIQUIDA 416.952 | 2023: 363.817 (pag. 22 do re
020788,2024,ativo_total,137510000000,0.001,TRAVA,MARFRIG GLOBAL FOODS S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/MRFG3/financials/balance-sheet/,2026-09-06,"Total Assets (FY 2024): 137,510 million BRL — Financials in millions BRL. Fiscal year is January - December"
020788,2024,lucro_liquido_controladores,2795000000,0.001,TRAVA,MARFRIG GLOBAL FOODS S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/MRFG3/financials/,2026-09-06,"Net Income: 2,795 million BRL (coluna FY2024). Corroborado por AgFeed: 'lucro liquido em todo o ano de 2024 foi quase integralmente garantido pelo 4T24 e chegou a R$ 2,8 bilhoes' ("
020788,2024,patrimonio_liquido,19938000000,0.001,TRAVA,MARFRIG GLOBAL FOODS S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/MRFG3/financials/balance-sheet/,2026-09-06,"Shareholders' Equity (FY 2024): 19,938 million BRL; Minority Interest (FY 2024): 17,114 million BRL — Financials in millions BRL"
020788,2024,receita_liquida,149135000000,0.005,TRAVA,MARFRIG GLOBAL FOODS S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/MRFG3/financials/,2026-09-06,"Revenue: 149,135 million BRL — Financials in millions BRL. Fiscal year is January - December (coluna FY2024, periodo encerrado em 31/12/2024)"
020796,2012,ativo_total,12939219000,0.001,DIVERGENCIA_FONTE,BCO DAYCOVAL S.A.,relatorio_anual,https://ri.daycoval.com.br/pt/documentos/1974-BANCO-DAYCOVAL-31122012-DFPs.pdf,2026-09-06,"base_ou_safra_diferente | DFP 31/12/2012, 'BALANCOS PATRIMONIAIS CONSOLIDADOS LEVANTADOS EM 31 DE DEZEMBRO DE 2012, 2011 E DE 2010' (pag. 26): 'TOTAL DO ATIVO 12.939.219 | 12.104.715 | 8.938.510'; e no pass"
020796,2012,lucro_liquido,357464000,0.001,DIVERGENCIA_FONTE,BCO DAYCOVAL S.A.,release_da_empresa,https://ri.daycoval.com.br/pt/documentos/29-Release-4T12-V10.pdf,2026-09-06,"base_ou_safra_diferente | Lucro Liquido de R$ 82,5 milhoes. No ano acumula R$ 357,5 milhoes, 17,2% acima do mesmo periodo de 2011. [...] Anexo II: Lucro Liquido 82.465 | 98.441 | 90.714 | 2012: 357.464 | 20"
020796,2012,lucro_liquido_controladores,357464000,0.001,DIVERGENCIA_FONTE,BCO DAYCOVAL S.A.,relatorio_anual,https://ri.daycoval.com.br/pt/documentos/1974-BANCO-DAYCOVAL-31122012-DFPs.pdf,2026-09-06,"base_ou_safra_diferente | DFP 31/12/2012 Versao 1, Notas Explicativas: 'Lucro liquido do exercicio (Controlador) 357.464 305.060' (nota de calculo de dividendos/JCP). A DRE consolidada auditada (pag. 29) re"
020796,2012,patrimonio_liquido,2203507000,0.005,TRAVA,BCO DAYCOVAL S.A.,relatorio_anual,https://ri.daycoval.com.br/pt/documentos/1974-BANCO-DAYCOVAL-31122012-DFPs.pdf,2026-09-06,"DFP 31/12/2012, 'BALANCOS PATRIMONIAIS CONSOLIDADOS LEVANTADOS EM 31 DE DEZEMBRO DE 2012, 2011 E DE 2010' (pag. 27): 'RESULTADOS DE EXERCICIOS FUTUROS 9.408 | PARTICIPACAO DOS MINO"
020796,2012,receita_liquida,2257553000,0.001,DEFEITO_ABERTO,BCO DAYCOVAL S.A.,release_da_empresa,https://ri.daycoval.com.br/pt/documentos/29-Release-4T12-V10.pdf,2026-09-06,"cobertura_receita_financeira | Release 4T12, Anexo II - Demonstrativo de Resultado Trimestral e Acumulado: 'Receitas da Intermediacao Financeira 534.414 | 555.158 | -3,7% | 492.601 | 8,5% | 2012: 2.257.553 | 201"
020958,2023,lucro_liquido,851582000,0.001,DIVERGENCIA_FONTE,BCO ABC BRASIL S.A.,site_fundamentalista,https://www.dadosdemercado.com.br/acoes/abcb4,2026-09-06,"base_ou_safra_diferente | Tabela 'Resultados' (anual), linha 'Lucro líquido': 2025 = 1,00 B | 2024 = 971,27 M | 2023 = 851,58 M | 2022 = 800,23 M | 2021 = 572,17 M. Corroboracao pelos trimestres na imprensa"
020958,2023,lucro_liquido_controladores,851582000,0.001,DEFEITO_ABERTO,BCO ABC BRASIL S.A.,site_fundamentalista,https://www.dadosdemercado.com.br/acoes/abcb4,2026-09-06,"split_nao_informado_com_minoritarios | Tabela 'Resultados' (anual), linha 'Lucro líquido': 2023 = 851,58 M. Nenhuma fonte externa publica lucro atribuivel aos controladores de R$ 0 para o ABC Brasil em 2023; mesmo na ba"
020958,2023,receita_liquida,5441439000,0.001,DEFEITO_ABERTO,BCO ABC BRASIL S.A.,site_fundamentalista,https://www.dadosdemercado.com.br/acoes/abcb4,2026-09-06,"cobertura_receita_financeira | Tabela 'Resultados' (anual), linha 'Receita líquida': 2025 = 8,47 B | 2024 = 10,12 B | 2023 = 5,44 B | 2022 = 4,08 B | 2021 = 4,09 B."
020958,2024,lucro_liquido,971300000,0.001,TRAVA,BCO ABC BRASIL S.A.,site_fundamentalista,https://www.dadosdemercado.com.br/acoes/abcb4,2026-09-06,"Tabela 'Resultados' (anual), linha 'Lucro líquido': 2024 = 971,27 M. Titulo do release da empresa republicado em 11/02/2025: 'Banco ABC Brasil apresenta rentabilidade anual recorde"
020958,2024,lucro_liquido_controladores,971300000,0.001,DEFEITO_ABERTO,BCO ABC BRASIL S.A.,release_da_empresa,https://news.google.com/rss/search?q=%22ABC+Brasil%22+lucro+%22no+ano%22+2024,2026-09-06,"base_individual_sem_consolidado | 'Banco ABC Brasil apresenta rentabilidade anual recorde, com Lucro Liquido de R$971,3 milhoes em 2024' - Estadao Blue Studio (canal de releases de empresa), 11/02/2025."
020958,2024,receita_liquida,10120641000,0.001,DEFEITO_ABERTO,BCO ABC BRASIL S.A.,site_fundamentalista,https://www.dadosdemercado.com.br/acoes/abcb4,2026-09-06,"cobertura_receita_financeira | Tabela 'Resultados' (anual), linha 'Receita líquida': 2024 = 10,12 B."
020990,2022,ativo_total,31292260000,0.001,TRAVA,AMERICANAS S.A. - EM RECUPERACAO JUDICIAL,site_fundamentalista,https://investidor10.com.br/acoes/amer3/,2026-09-06,"Ativo Total - (R$) | 31,29 Bilhões 31.292.260.000 | 100,00 %"
020990,2022,lucro_liquido,-12910991000,0.001,TRAVA,AMERICANAS S.A. - EM RECUPERACAO JUDICIAL,site_fundamentalista,https://investidor10.com.br/acoes/amer3/,2026-09-06,"Lucro Líquido - (R$) | -12,91 Bilhões -12.910.991.000 | -50,03 %"
020990,2022,lucro_liquido_controladores,-12910991000,0.001,DEFEITO_ABERTO,AMERICANAS S.A. - EM RECUPERACAO JUDICIAL,site_fundamentalista,https://investidor10.com.br/acoes/amer3/,2026-09-06,"split_nao_informado | Lucro Líquido - (R$) | -12,91 Bilhões -12.910.991.000 | -50,03 % — corroborado pela manchete literal do Google News RSS de 16/11/2023: ""Americanas registra prejuízo de R$ 12,9 bilh"
020990,2022,patrimonio_liquido,-26666621000,0.001,TRAVA,AMERICANAS S.A. - EM RECUPERACAO JUDICIAL,site_fundamentalista,https://investidor10.com.br/acoes/amer3/,2026-09-06,"Patrimônio Líquido Consolidado - (R$) | -26,67 Bilhões -26.666.621.000 | -85,22 %"
020990,2022,receita_liquida,25807973000,0.001,TRAVA,AMERICANAS S.A. - EM RECUPERACAO JUDICIAL,site_fundamentalista,https://investidor10.com.br/acoes/amer3/,2026-09-06,"Receita Líquida - (R$) | 25,81 Bilhões 25.807.973.000 | 100,00 %"
021199,2023,ativo_total,57803000000,0.001,DIVERGENCIA_FONTE,BCO PAN S.A.,release_da_empresa,https://ri.bancopan.com.br/Download.aspx?Arquivo=jCdr5WHt4IpHc4mmXIkKKQ%3D%3D,2026-09-06,base_ou_safra_diferente | BALANCOS PATRIMONIAIS (R$ MM) | Ativo 4T24 3T24 4T23 | ... Total do Ativo 65.434 65.867 57.803 -- e PRINCIPAIS INDICADORES TRIMESTRAIS: 'Ativos Totais 65.434 65.867 57.803'
021199,2023,lucro_liquido,777000000,0.001,DIVERGENCIA_FONTE,BCO PAN S.A.,release_da_empresa,https://www.infomoney.com.br/mercados/banco-pan-bpan4-resultados-quarto-trimestre-2023/,2026-09-06,"base_ou_safra_diferente | InfoMoney: 'No ano de 2023, o Pan teve lucro liquido de R$ 777 milhoes, resultado 1% maior na comparacao com o ano de 2022.' -- Release 4T24 do proprio PAN (p.3) desambigua a base:"
021199,2023,lucro_liquido_controladores,777000000,0.001,DEFEITO_ABERTO,BCO PAN S.A.,release_da_empresa,https://ri.bancopan.com.br/Download.aspx?Arquivo=jCdr5WHt4IpHc4mmXIkKKQ%3D%3D,2026-09-06,"split_nao_informado_com_minoritarios | PRINCIPAIS INDICADORES ANUAIS | R$ MM 2024 2023 | Lucro Liquido (ex agio) 855 777 | ... (p.25, DEMONSTRACOES DO RESULTADO CONSOLIDADO) 'Participacoes de nao controladores -1,3 -0,7"
021199,2023,patrimonio_liquido,8107000000,0.001,DIVERGENCIA_FONTE,BCO PAN S.A.,release_da_empresa,https://ri.bancopan.com.br/Download.aspx?Arquivo=jCdr5WHt4IpHc4mmXIkKKQ%3D%3D,2026-09-06,"base_ou_safra_diferente | BALANCOS PATRIMONIAIS (R$ MM) | Passivo 4T24 3T24 4T23 | ... Total do Patrimonio liquido 8.427 8.312 8.107 | Participacao de acionistas nao controladores 6,7 5,4 3,5 | Total do Pas"
021199,2023,receita_liquida,15308006000,0.001,DEFEITO_ABERTO,BCO PAN S.A.,release_da_empresa,https://ri.bancopan.com.br/Download.aspx?Arquivo=jCdr5WHt4IpHc4mmXIkKKQ%3D%3D,2026-09-06,"cobertura_receita_financeira | Release 4T24, PRINCIPAIS INDICADORES ANUAIS: 'DRE Margem Financeira Gerencial 9.019 7.671 18%' (2024 vs 2023, R$ MM). E a propria DFP consolidada de 2023 traz DRE 3.01 'Receitas da"
022616,2024,ativo_total,646841806000,0.005,TRAVA,BCO BTG PACTUAL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/0afe1b62-e299-4dec-a938-763ebc4e2c11/a382b11e-71bc-3527-48d4-f9d776f8bee7,2026-09-06,"Balanço patrimonial, em milhares de reais: 'Total do ativo 559.580.799 442.248.137 646.841.806 493.232.849' (consolidado 2024 = 646.841.806). O release 4T24 confirma: 'Em 31 de dez"
022616,2024,lucro_liquido,12281321000,0.001,DIVERGENCIA_FONTE,BCO BTG PACTUAL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/0afe1b62-e299-4dec-a938-763ebc4e2c11/a382b11e-71bc-3527-48d4-f9d776f8bee7,2026-09-06,"base_ou_safra_diferente | Demonstrações Financeiras Completas Banco BTG Pactual S.A. e Controladas, Dezembro 2024 (auditadas por PwC), Demonstração das mutações do patrimônio líquido consolidado, em milhare"
022616,2024,lucro_liquido_controladores,11789387000,0.001,DIVERGENCIA_FONTE,BCO BTG PACTUAL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/0afe1b62-e299-4dec-a938-763ebc4e2c11/a382b11e-71bc-3527-48d4-f9d776f8bee7,2026-09-06,"base_ou_safra_diferente | Demonstração do resultado consolidado, em milhares de reais: 'Participações de acionistas não controladores - - - (491.934) (401.639)' seguido de 'Lucro líquido do semestre / exerc"
022616,2024,patrimonio_liquido,63533870000,0.001,DIVERGENCIA_FONTE,BCO BTG PACTUAL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/0afe1b62-e299-4dec-a938-763ebc4e2c11/a382b11e-71bc-3527-48d4-f9d776f8bee7,2026-09-06,"base_ou_safra_diferente | Balanço patrimonial, em milhares de reais (colunas: Individual 2024, Individual 2023, Consolidado 2024, Consolidado 2023): 'Patrimônio líquido 19 57.466.518 49.381.806 63.533.870 5"
022616,2024,receita_liquida,25054300000,0.001,DEFEITO_ABERTO,BCO BTG PACTUAL S.A.,release_da_empresa,https://api.mziq.com/mzfilemanager/v2/d/0afe1b62-e299-4dec-a938-763ebc4e2c11/d252e6ca-f727-c771-99a1-0ce89b86309e,2026-09-06,"cobertura_receita_financeira | No ano de 2024, o total de receitas foi de R$25.054,3 milhões e o lucro líquido ajustado atingiu R$12.321,5 milhões. (Divulgação de Resultados, Quarto trimestre de 2024, 10 de feve"
023159,2023,ativo_total,18273000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/balance-sheet/,2026-09-06,"Total Assets | FY 2024: 21,616 | FY 2023: 18,273 (Financials in millions BRL)"
023159,2023,lucro_liquido,7947000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/,2026-09-06,"Financials in millions BRL. Fiscal year is January - December. | Net Income | FY 2025: 9,017 | FY 2024: 8,703 | FY 2023: 7,947"
023159,2023,lucro_liquido_controladores,7947000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/,2026-09-06,"Net Income | FY 2023: 7,947 (Financials in millions BRL)"
023159,2023,patrimonio_liquido,9816000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/balance-sheet/,2026-09-06,"Financials in millions BRL. | Common Stock 6,270 | Retained Earnings 4,447 | Treasury Stock -704.03 | Comprehensive Income & Other -196.02 | Shareholders' Equity FY2023: 9,816"
023159,2023,receita_liquida,9315000000,0.001,DEFEITO_ABERTO,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/,2026-09-06,"cobertura_receita_financeira | Financials in millions BRL. Fiscal year is January - December. | Revenue | FY 2024: 10,180 | FY 2023: 9,315"
023159,2024,ativo_total,21616000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/balance-sheet/,2026-09-06,"Total Assets | FY 2024: 21,616 (Financials in millions BRL)"
023159,2024,lucro_liquido,8700000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,noticia,https://revistaapolice.com.br/2025/02/bb-seguridade-alcanca-lucro-liquido-de-r-87-bi-em-2024/,2026-09-06,"lucro líquido de R$ 8,7 bilhões em 2024, número que representa um aumento de 9,5% na comparação com o mesmo período do ano anterior; [e, distinto disso] o lucro gerencial ajustado "
023159,2024,lucro_liquido_controladores,8703000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/,2026-09-06,"Net Income | FY 2024: 8,703 (Financials in millions BRL. Fiscal year is January - December.)"
023159,2024,patrimonio_liquido,9695000000,0.001,TRAVA,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/balance-sheet/,2026-09-06,"Financials in millions BRL. | Common Stock 6,270 | Retained Earnings 6,039 | Treasury Stock -1,870 | Comprehensive Income & Other -743.63 | Shareholders' Equity FY2024: 9,695"
023159,2024,receita_liquida,10180000000,0.001,DEFEITO_ABERTO,BB SEGURIDADE PARTICIPACOES S.A.,site_fundamentalista,https://stockanalysis.com/quote/BVMF/BBSE3/financials/,2026-09-06,"cobertura_receita_financeira | Financials in millions BRL. Fiscal year is January - December. | Revenue | FY 2025: 10,335 | FY 2024: 10,180 | FY 2023: 9,315"
023230,2024,ativo_total,95357889000,0.001,TRAVA,RAIZEN ENERGIA S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/8365913a-d5fc-332d-25d3-ba5cfefa20ff?origin=2,2026-09-06,"""Total do ativo 66.628.131 62.429.432 95.357.889 82.183.546"" e ""Total do passivo e patrimônio líquido 66.628.131 62.429.432 95.357.889 82.183.546"""
023230,2024,lucro_liquido,-1313314000,0.001,TRAVA,RAIZEN ENERGIA S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/8365913a-d5fc-332d-25d3-ba5cfefa20ff?origin=2,2026-09-06,"""(Prejuízo) Lucro líquido do exercício (1.272.688) 669.327 (1.313.314) 644.795"" -- colunas: Controladora 2024 | Controladora 2023 | Consolidado 2024 | Consolidado 2023"
023230,2024,lucro_liquido_controladores,-1272688000,0.001,TRAVA,RAIZEN ENERGIA S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/8365913a-d5fc-332d-25d3-ba5cfefa20ff?origin=2,2026-09-06,"""Atribuível a: / Acionistas controladores (1.272.688) 669.327 (1.272.688) 669.327 / Acionistas não controladores - - (40.626) (24.532)"""
023230,2024,patrimonio_liquido,20006611000,0.001,TRAVA,RAIZEN ENERGIA S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/8365913a-d5fc-332d-25d3-ba5cfefa20ff?origin=2,2026-09-06,"""Atribuídos aos acionistas controladores 20.008.076 22.146.276 20.008.076 22.146.276 / Participação dos acionistas não controladores - - (1.465) 25.970 / Total do patrimônio líquid"
023230,2024,receita_liquida,66908527000,0.001,TRAVA,RAIZEN ENERGIA S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/8365913a-d5fc-332d-25d3-ba5cfefa20ff?origin=2,2026-09-06,"Demonstrações dos resultados / Exercícios findos em 31 de março / (Em milhares de Reais - R$) | Controladora 2024 2023 | Consolidado 2024 2023 -- ""Receita operacional líquida 25 14"
023264,2024,ativo_total,162508300000,0.001,TRAVA,AMBEV S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001565025/ifrs-full/Assets.json,2026-09-06,"Fato XBRL ifrs-full:Assets, end=2024-12-31, form=20-F, unit=BRL, val=162508300000, AMBEV S.A. (CIK 0001565025)."
023264,2024,lucro_liquido,14847000000,0.001,TRAVA,AMBEV S.A.,release_da_empresa,https://www.sec.gov/Archives/edgar/data/1565025/000129281426000333/abevpr4q25_6k.htm,2026-09-06,"Profit ... FY24: 14,847.0 (R$ milhoes), com a abertura 'Attributable to Ambev holders: 14,437.2' e 'Attributable to non-controlling interests: 409.7'. Corroborado por InfoMoney/CNN"
023264,2024,lucro_liquido_controladores,14437200000,0.001,TRAVA,AMBEV S.A.,release_da_empresa,https://www.sec.gov/Archives/edgar/data/1565025/000129281426000333/abevpr4q25_6k.htm,2026-09-06,"Attributable to Ambev holders: 14,437.2 (R$ milhoes) — linha imediatamente abaixo de 'Profit 14,847.0' na demonstracao de resultado FY24 do release. A diferenca 14,847.0 - 14,437.2"
023264,2024,patrimonio_liquido,99580500000,0.001,TRAVA,AMBEV S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001565025/ifrs-full/Equity.json,2026-09-06,"Fato XBRL ifrs-full:Equity, end=2024-12-31, form=20-F, unit=BRL, val=99580500000 (accn 0001292814-25-000831, filed 2025-03-12, e reconfirmado no 20-F FY2025 accn 0001292814-26-0006"
023264,2024,receita_liquida,89452700000,0.001,TRAVA,AMBEV S.A.,release_da_empresa,https://www.sec.gov/Archives/edgar/data/1565025/000129281426000333/abevpr4q25_6k.htm,2026-09-06,"Net revenue ... FY24: 89,452.7 (R$ milhoes) — tabela de resultados do release 'AMBEV REPORTS 2025 FOURTH QUARTER AND FULL YEAR RESULTS', coluna comparativa FY24. Corroborado por In"
024112,2023,ativo_total,20532909000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001432364/ifrs-full/Assets.json,2026-09-06,"{""end"":""2023-12-31"",""val"":20532909000,""accn"":""0001628280-24-023656"",""fy"":2023,""fp"":""FY"",""form"":""20-F"",""filed"":""2024-05-16""}"
024112,2023,lucro_liquido,-2380456000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001432364/ifrs-full/ProfitLoss.json,2026-09-06,"{""start"":""2023-01-01"",""end"":""2023-12-31"",""val"":-2380456000,""accn"":""0001628280-24-023656"",""fy"":2023,""fp"":""FY"",""form"":""20-F"",""filed"":""2024-05-16""}"
024112,2023,lucro_liquido_controladores,-2380456000,0.001,DEFEITO_ABERTO,AZUL S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001432364/ifrs-full/ProfitLoss.json,2026-09-06,"sinal_invertido_na_fonte | {""start"":""2023-01-01"",""end"":""2023-12-31"",""val"":-2380456000,...,""form"":""20-F""} — e a tag ifrs-full:ProfitLossAttributableToOwnersOfParent retorna HTTP 404 (NoSuchKey) para a Azul: a"
024112,2023,patrimonio_liquido,-21327848000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001432364/ifrs-full/Equity.json,2026-09-06,"{""end"":""2023-12-31"",""val"":-21327848000,""accn"":""0001628280-24-023656"",""fy"":2023,""fp"":""FY"",""form"":""20-F"",""filed"":""2024-05-16""}"
024112,2023,receita_liquida,18554425000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001432364/ifrs-full/Revenue.json,2026-09-06,"{""start"":""2023-01-01"",""end"":""2023-12-31"",""val"":18554425000,""accn"":""0001628280-24-023656"",""fy"":2023,""fp"":""FY"",""form"":""20-F"",""filed"":""2024-05-16""}"
024112,2024,ativo_total,26274943000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,"'Total do ativo 2.297.648 3.641.379 23.637.914 26.274.943' — DFs auditadas, milhares de reais; coluna Consolidado 31.12.24 = 26.274.943"
024112,2024,lucro_liquido,-9151371000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,"'Lucro (prejuizo) do exercicio 124.858 (9.151.371) 124.858 (9.151.371)' — DFs auditadas, em milhares de reais; coluna Consolidado 31.12.24 = (9.151.371)"
024112,2024,lucro_liquido_controladores,-9151371000,0.001,DEFEITO_ABERTO,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,"sinal_invertido_na_fonte | 'Lucro (prejuizo) antes do IR e CSLL 124.858 (9.190.897) 124.870 (9.190.174)' e, abaixo, 'Lucro (prejuizo) do exercicio 124.858 (9.151.371) 124.858 (9.151.371)'. A DRE auditada NAO"
024112,2024,patrimonio_liquido,-30435270000,0.001,TRAVA,AZUL S.A.,release_da_empresa,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/1f20d9c3-f0ae-cd41-1795-bb4d294107d8?origin=2,2026-09-06,"Release 4T25, 'Balanco Patrimonial - IFRS (R$ milhoes)', colunas 31/12/2025, 30/09/2025, 31/12/2024: 'Patrimonio liquido (29,038.1) (27,406.7) (30,435.3)'. Confirmado sem arredonda"
024112,2024,receita_liquida,19526208000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,"AZUL S.A. Demonstracoes dos resultados, Exercicios findos em 31 de dezembro de 2025 e 2024, (Em milhares de reais): 'Receita total 34 - - 21.640.393 19.526.208' (colunas: Controlad"
